utc_time,temperature,humidity,precipitation,wind_speed,weather_main
2025-10-23 18:00:12,19.72,19,0,2.57,Clear
2025-10-24 00:00:09,14.78,30,0,1.26,Clear
2025-10-24 06:00:14,20.96,21,0,0.36,Clouds
2025-10-24 12:00:13,28.17,13,0,1.07,Clear
2025-10-24 18:00:10,21.34,21,0,2.22,Clear
2025-10-25 00:00:16,17.36,24,0,2.08,Clouds
2025-10-25 06:00:12,19.25,55,0,0,Clear
2025-10-25 12:00:15,29.26,17,0,7.19,Clouds
2025-10-25 18:00:11,18.58,60,0.33,2.19,Rain
2025-10-26 00:00:09,17.04,64,0,1.96,Clouds
2025-10-26 06:00:15,17.25,72,0,0,Clouds
2025-10-26 12:00:15,28.53,19,0,11.72,Clouds
2025-10-26 18:00:13,19.15,33,0,3.3,Clouds
2025-10-27 00:00:18,12.24,46,0,1.13,Clear
2025-10-27 06:00:11,17.57,28,0,0.81,Clear
2025-10-27 12:00:16,26.72,9,0,7.61,Clear
2025-10-27 18:00:13,17.45,20,0,2.46,Clouds
2025-10-28 00:00:10,13.82,25,0,0.84,Clouds
2025-10-28 06:00:16,19.18,38,0,2.11,Clear
2025-10-28 12:00:13,25.25,41,0,3.09,Clouds
2025-10-28 18:00:13,17.45,20,0,2.46,Clouds
2025-10-29 00:00:10,13.82,25,0,0.84,Clouds
2025-10-29 06:00:16,19.18,38,0,2.11,Clear
2025-10-29 12:00:16,22.06,41,0,3.3,Clouds
2025-10-29 18:00:16,16.34,70,0,2.49,Clouds
2025-10-30 00:00:14,14.57,73,0,0.49,Clouds
2025-10-30 06:00:12,18.27,59,0,1.59,Clouds
2025-10-30 12:00:14,24.25,50,0,4.12,Clouds
2025-10-31 16:42:55,16.31,70,0.13,1.72,Rain
2025-10-31 18:00:10,15.81,76,0.35,1.8,Rain
2025-09-01 00:00:08,24.22,89,0.83,4.68,Rain
2025-09-01 06:00:14,24.11,87,0.63,5.12,Rain
2025-09-01 12:00:12,26.4,76,0.23,5.79,Rain
2025-09-01 18:00:11,25.47,79,0,4.42,Clouds
2025-09-02 00:00:08,24.59,82,0,2.79,Clouds
2025-09-02 06:00:14,23.99,84,0,1.94,Clouds
2025-09-02 12:00:11,27.48,71,0,3.65,Clouds
2025-09-02 18:00:08,25.97,80,0.1,5.05,Rain
2025-09-03 00:00:16,24.36,89,0.99,3.42,Rain
2025-09-03 06:00:14,23.93,89,0.61,2.52,Rain
2025-09-03 12:00:13,26.28,79,0.72,3.83,Rain
2025-09-03 18:00:10,25.57,83,0.24,5.25,Rain
2025-09-04 00:00:15,24.25,90,0.74,3.95,Rain
2025-09-04 06:00:11,24.22,91,2.23,3.03,Rain
2025-09-04 12:00:12,24.3,92,3.69,4.19,Rain
2025-09-04 18:00:11,23.87,95,2.39,4.61,Rain
2025-09-05 00:00:17,24.14,91,1.68,2.93,Rain
2025-09-05 06:00:12,23.99,91,1.69,3.34,Rain
2025-09-05 12:00:10,25.24,86,1.95,5.14,Rain
2025-09-05 18:00:18,25.07,86,0.54,5.66,Rain
2025-09-06 00:00:14,24.3,89,0.62,3.54,Rain
2025-09-06 06:00:12,24.27,86,0.28,3.44,Rain
2025-09-06 12:00:09,26.91,74,0,4.93,Clouds
2025-09-06 18:00:17,25.84,78,0,3.97,Clouds
2025-09-07 00:00:15,24.39,84,0,2.42,Clouds
2025-09-07 06:00:13,24.03,85,0,2.05,Clouds
2025-09-07 12:00:12,27.15,74,0,4,Clouds
2025-09-07 18:00:13,25.73,80,0,4.66,Clouds
2025-09-08 00:00:09,25.22,83,0,3.92,Clouds
2025-09-08 06:00:14,24.3,88,1.27,3.85,Rain
2025-09-08 12:00:11,25.73,82,0.99,4.12,Rain
2025-09-08 18:00:07,23.99,89,0,3.76,Clouds
2025-09-09 00:00:14,24.52,89,0.67,2.15,Rain
2025-09-09 06:00:11,24.09,88,0.62,0.97,Rain
2025-09-09 12:00:12,26.34,79,0.53,2.34,Rain
2025-09-09 18:00:13,25.6,84,0,3.72,Clouds
2025-09-10 00:00:14,24.45,90,0.91,2.38,Rain
2025-09-10 06:00:15,24.01,89,1.29,1.69,Rain
2025-09-10 12:00:19,26.52,79,0.55,3.63,Rain
2025-09-10 18:00:10,24.91,88,1.54,3.41,Rain
2025-09-11 00:00:16,24.13,92,2.53,3.2,Rain
2025-09-11 06:00:13,23.91,94,6.07,4.17,Rain
2025-09-11 12:00:12,24.16,93,6.87,3.78,Rain
2025-09-11 18:00:08,23.24,96,7.28,2.7,Rain
2025-09-12 00:00:14,23.7,91,1,1.72,Rain
2025-09-12 06:00:10,23.59,91,0.84,1.25,Rain
2025-09-12 12:00:16,25.98,81,0.53,4.1,Rain
2025-09-12 18:00:12,25.78,81,0.17,3.82,Rain
2025-09-13 00:00:17,24.23,89,1.01,2.91,Rain
2025-09-13 06:00:12,23.53,88,0.29,1.06,Rain
2025-09-13 12:00:09,26.57,78,0.76,3.92,Rain
2025-09-13 18:00:14,25.26,85,0.11,3.79,Rain
2025-09-14 00:00:11,24.67,89,1.26,4.56,Rain
2025-09-14 06:00:17,24.41,88,1.44,4.1,Rain
2025-09-14 12:00:14,26.02,81,1.33,3.96,Rain
2025-09-14 18:00:08,24.17,92,2.36,2.8,Rain
2025-09-15 00:00:13,24.44,88,0.88,3.05,Rain
2025-09-15 06:00:09,24.17,86,0.72,1.2,Rain
2025-09-15 12:00:18,26.07,81,0.72,4.32,Rain
2025-09-15 18:00:19,24.97,83,0.1,3.61,Rain
2025-09-16 00:00:12,24.57,87,0.15,3.46,Rain
2025-09-16 06:00:09,23.18,92,0,1.86,Clouds
2025-09-16 12:00:16,27.54,71,0.15,2.39,Rain
2025-09-16 18:00:53,25.84,81,0,3.21,Clouds
2025-09-17 00:00:08,24.82,89,0.83,3.03,Rain
2025-09-17 06:00:14,24.3,90,1.71,1.76,Rain
2025-09-17 12:00:12,25.69,85,0.71,3.23,Rain
2025-09-17 18:00:10,24.5,91,0.44,4.6,Rain
2025-09-18 00:00:16,24.64,89,0.41,3.22,Rain
2025-09-18 06:00:13,24.13,89,0.96,2.53,Rain
2025-09-18 12:00:11,26.59,81,0.38,5.11,Rain
2025-09-18 18:00:16,25.9,83,0,4.37,Clouds
2025-09-19 00:00:12,24.31,91,0.98,2.43,Rain
2025-09-19 06:00:09,23.95,90,0,1.92,Clouds
2025-09-19 12:00:15,27.04,79,0.97,2.48,Rain
2025-09-19 18:00:08,26.05,84,0.19,3.04,Rain
2025-09-20 00:00:14,24.3,93,1.67,3.16,Rain
2025-09-20 06:00:10,23.23,98,17.08,1.45,Rain
2025-09-20 12:00:15,27.52,77,1.15,1.41,Rain
2025-09-20 18:00:11,25.11,88,1.33,3.06,Rain
2025-09-21 00:00:18,24.66,91,2.11,3.76,Rain
2025-09-21 06:00:14,24.12,88,0.97,2.33,Rain
2025-09-21 12:00:12,27.1,75,0.16,4.12,Rain
2025-09-21 18:00:09,25.57,85,0.41,3.93,Rain
2025-09-22 00:00:14,24.88,89,0.23,3.29,Rain
2025-09-22 06:00:10,24.34,86,0.37,1.1,Rain
2025-09-22 12:00:17,27.61,71,0.24,3.13,Rain
2025-09-22 18:00:17,26.26,79,0.11,3.53,Rain
2025-09-23 00:00:16,24.9,87,0,2.02,Clouds
2025-09-23 06:00:13,24.34,87,0,1.57,Clouds
2025-09-23 12:00:11,27.36,75,0.37,3.99,Rain
2025-09-23 18:00:13,26.33,80,0,4.06,Clouds
2025-09-24 00:00:09,24.74,89,1.75,2.77,Rain
2025-09-24 06:00:13,24.62,86,0.62,2.5,Rain
2025-09-24 12:00:10,25.25,84,0.16,2.81,Rain
2025-09-24 18:00:20,25.77,82,0,4.17,Clouds
2025-09-25 00:00:09,24.77,87,0.42,2.58,Rain
2025-09-25 06:00:14,23.44,90,0,1.25,Clouds
2025-09-25 12:00:12,27.5,73,0.12,2.68,Rain
2025-09-25 18:00:09,25.98,83,0.58,3.65,Rain
2025-09-26 00:00:14,24.76,90,1.2,3.64,Rain
2025-09-26 06:00:10,24.36,89,0.3,2.31,Rain
2025-09-26 12:00:15,28.01,73,0,3.51,Clouds
2025-09-26 18:00:11,26.29,83,0.24,3.9,Rain
2025-09-27 00:00:17,24.77,91,1.15,2.89,Rain
2025-09-27 06:00:13,24.37,89,0.31,1.71,Rain
2025-09-27 12:00:10,26.72,81,0.78,4.19,Rain
2025-09-27 18:00:16,25.53,86,0.66,3.95,Rain
2025-09-28 00:00:12,24.34,90,0.84,2.62,Rain
2025-09-28 06:00:09,24.18,90,0.79,2.79,Rain
2025-09-28 12:00:17,25.24,89,1.11,3.87,Rain
2025-09-28 18:00:12,23.63,95,9.63,4.84,Rain
2025-09-29 00:00:18,24.25,91,1.29,3.86,Rain
2025-09-29 06:00:14,24.05,89,1.43,2.73,Rain
2025-09-29 12:00:11,25.98,81,0.13,3,Rain
2025-09-29 18:00:09,26.13,82,0.13,3.39,Rain
2025-09-30 00:00:18,24.6,89,0.56,2.34,Rain
2025-09-30 06:00:15,24.18,89,0.17,0.8,Rain
2025-09-30 12:00:14,28.33,69,0,2.55,Clouds
2025-09-30 18:00:08,26.98,78,0,3.48,Clouds
2025-10-01 00:00:13,24.94,88,0.46,2.64,Rain
2025-10-01 06:00:09,24.55,90,1.53,2.59,Rain
2025-10-01 12:00:16,27.01,78,1.04,2.99,Rain
2025-10-01 18:00:12,25.89,83,0,4.26,Clouds
2025-10-02 00:00:11,24.55,91,1.9,3.45,Rain
2025-10-02 06:00:18,24.22,89,0.36,1.6,Rain
2025-10-02 12:00:00,27.45,75,0.12,3.15,Rain
2025-10-02 18:00:13,25.74,84,0.36,2.63,Rain
2025-10-03 00:00:11,24.65,87,1.09,1.53,Rain
2025-10-03 06:00:17,23.61,94,0.2,1.08,Rain
2025-10-03 12:00:15,26.02,82,0,0.86,Clouds
2025-10-03 18:00:11,25.72,83,0,2.97,Clouds
2025-10-04 00:00:22,25.1,86,0,2.19,Clouds
2025-10-04 06:00:08,23.94,89,0.14,0.88,Rain
2025-10-04 12:00:14,27.04,78,0.55,2.19,Rain
2025-10-04 18:00:12,26.3,82,0.19,2.83,Rain
2025-10-05 00:00:11,25.04,89,0.43,2.88,Rain
2025-10-05 06:00:11,24.41,86,0,1.63,Clouds
2025-10-05 12:00:16,26.58,80,1.03,2.78,Rain
2025-10-05 18:00:13,25.23,86,0.48,3.51,Rain
2025-10-06 00:00:11,25.04,89,0.43,2.88,Rain
2025-10-06 06:00:11,24.41,86,0,1.63,Clouds
2025-10-06 12:00:16,27.65,71,0,3.58,Clouds
2025-10-06 18:00:13,26.06,80,0,3.41,Clouds
2025-10-07 00:00:10,24.89,86,0,2.53,Clouds
2025-10-07 06:00:16,24.3,87,0.19,2.05,Rain
2025-10-07 12:00:15,27.36,74,0.38,3.09,Rain
2025-10-07 18:00:12,25.94,79,0,3.56,Clouds
2025-10-08 00:00:10,24.98,87,0.13,2.66,Rain
2025-10-08 06:00:16,24.07,91,0.54,1.4,Rain
2025-10-08 12:00:14,27.36,78,0.62,1.49,Rain
2025-10-08 18:00:08,26.49,80,0,3.3,Clouds
2025-10-09 00:00:13,24.26,92,5.47,1.83,Rain
2025-10-09 06:00:08,24.02,92,0.13,1.31,Rain
2025-10-09 12:00:15,26.47,81,0.64,2.78,Rain
2025-10-09 18:00:12,25.06,87,1.77,2.97,Rain
2025-10-10 00:00:10,24.19,92,0.22,3.51,Rain
2025-10-10 06:00:16,24.78,88,0.17,2.92,Rain
2025-10-10 12:00:17,27.22,78,0.53,2.25,Rain
2025-10-10 18:00:12,26.58,80,0,3.89,Clouds
2025-10-11 00:00:08,25.18,85,0.34,3.2,Rain
2025-10-11 06:00:13,23.94,88,0.43,0.89,Rain
2025-10-11 12:00:11,27.34,74,0.2,2.26,Rain
2025-10-11 18:00:17,26.07,82,0.18,2.95,Rain
2025-10-12 00:00:12,24.79,88,0.32,2.25,Rain
2025-10-12 06:00:17,24.29,88,0.86,2.93,Rain
2025-10-12 12:00:16,26.22,82,1.43,3.29,Rain
2025-10-12 18:00:14,24.86,86,0.6,4.01,Rain
2025-10-13 00:00:11,24.36,86,1.18,0.73,Rain
2025-10-13 06:00:09,23.61,89,0.12,1.07,Rain
2025-10-13 12:00:16,26.66,77,0.53,2.03,Rain
2025-10-13 18:00:12,25.5,83,0.52,3.68,Rain
2025-10-14 00:00:16,23.55,94,3.25,2.45,Rain
2025-10-14 06:00:12,23.81,90,0.76,1.92,Rain
2025-10-14 12:00:12,25.68,81,0.12,1.28,Rain
2025-10-14 18:00:09,26.01,79,0,3.13,Clouds
2025-10-15 00:00:13,25.24,84,0,2.54,Clouds
2025-10-15 06:00:09,23.86,91,2.52,1.77,Rain
2025-10-15 12:00:16,28.25,70,0,1.87,Clouds
2025-10-15 18:00:13,26.09,84,0.63,3.23,Rain
2025-10-16 00:00:10,25.38,88,0.93,3.08,Rain
2025-10-16 06:00:16,24.19,90,0.18,1.75,Rain
2025-10-16 12:00:17,27.93,74,0.38,2.46,Rain
2025-10-16 18:00:23,26.47,80,0,4.38,Clouds
2025-10-17 00:00:14,24.82,89,0.84,2.77,Rain
2025-10-17 06:00:13,23.77,91,1.54,2.07,Rain
2025-10-17 12:00:14,27.44,74,0,3.97,Clouds
2025-10-17 18:00:08,26.02,84,1.2,3.64,Rain
2025-10-18 00:00:13,25.2,86,0.85,2.72,Rain
2025-10-18 06:00:08,24.01,91,0.65,2.46,Rain
2025-10-18 12:00:16,27.97,73,0.39,2.79,Rain
2025-10-18 18:00:11,26.22,81,0,3.72,Clouds
2025-10-19 00:00:17,24.84,89,2.21,1.78,Rain
2025-10-19 06:00:12,23.58,92,0,1.12,Clouds
2025-10-19 12:00:12,27.78,74,0.14,2.71,Rain
2025-10-19 18:00:12,26.44,81,0,3.18,Clouds
2025-10-20 00:00:16,25.66,85,0,2.43,Clouds
2025-10-20 06:00:11,24.3,88,2.65,0.9,Rain
2025-10-20 12:00:17,28.63,69,0,2.59,Clouds
2025-10-20 18:00:12,26.27,82,0,3.66,Clouds
2025-10-21 00:00:09,24.7,90,1.5,2.66,Rain
2025-10-21 06:00:16,24.73,90,0.55,1.63,Rain
2025-10-21 12:00:14,27.88,75,0.23,2.88,Rain
2025-10-21 18:00:11,26.16,84,0.15,3.68,Rain
2025-10-22 00:00:09,25.63,85,0.57,2.62,Rain
2025-10-22 06:00:09,25.14,84,0,1.57,Clouds
2025-10-22 12:00:17,28.96,68,0,2.83,Clouds
2025-10-22 18:00:23,26.63,81,0.18,2.85,Rain
2025-10-23 00:00:11,24.91,88,1.34,2.26,Rain
2025-10-23 06:00:13,24.81,86,0,1.74,Clouds
2025-10-23 12:00:14,28.91,69,0,2.65,Clouds
2025-10-23 18:00:12,27.18,78,0,3.31,Clouds
2025-10-24 00:00:09,24.95,85,1.82,1.16,Rain
2025-10-24 06:00:14,25.15,87,0,2.13,Clouds
2025-10-24 12:00:13,28.53,70,0,3.19,Clouds
2025-10-24 18:00:10,26.51,82,0.17,2.31,Rain
2025-10-25 00:00:16,25.2,86,0.61,3.1,Rain
2025-10-25 06:00:12,24.89,86,0,1.8,Clouds
2025-10-25 12:00:15,28.02,73,0.24,2.65,Rain
2025-10-25 18:00:11,26.89,77,0,2.23,Clouds
2025-10-26 00:00:09,25.74,85,0.29,2.61,Rain
2025-10-26 06:00:15,25.22,87,0,2.86,Clouds
2025-10-26 12:00:16,27.96,76,0.19,3.68,Rain
2025-10-26 18:00:13,26.59,82,0.16,3.61,Rain
2025-10-27 00:00:18,25.06,90,1.81,3.4,Rain
2025-10-27 06:00:11,25.1,90,0.57,3.67,Rain
2025-10-27 12:00:16,28,76,0.37,3.68,Rain
2025-10-27 18:00:13,26.38,84,0.36,2.49,Rain
2025-10-28 00:00:10,25.5,87,0.26,2.96,Rain
2025-10-28 06:00:16,25.21,86,0.36,2.09,Rain
2025-10-28 12:00:14,28.58,71,0,2.94,Clouds
2025-10-28 18:00:13,26.38,84,0.36,2.49,Rain
2025-10-29 00:00:10,25.5,87,0.26,2.96,Rain
2025-10-29 06:00:16,25.21,86,0.36,2.09,Rain
2025-10-29 12:00:16,27.08,79,0.27,3.35,Rain
2025-10-29 18:00:16,26.01,84,0.36,2.27,Rain
2025-10-30 00:00:14,25.13,88,0.35,2.49,Rain
2025-10-30 06:00:12,24.41,89,0.81,1.45,Rain
2025-10-30 12:00:14,28.44,69,0.14,2.47,Rain
2025-10-31 16:42:55,27.07,79,0.64,2.65,Rain
2025-10-31 18:00:10,26.34,83,0.19,2.99,Rain
2025-09-01 00:00:08,25.94,65,0,3.09,Clear
2025-09-01 06:00:14,22.94,73,0,2.57,Clouds
2025-09-01 12:00:12,30.94,55,0,7.72,Clear
2025-09-01 18:00:11,28.94,65,0,10.29,Clear
2025-09-02 00:00:08,26.68,70,0,5.5,Clear
2025-09-02 06:00:14,23.94,64,0,2.57,Clear
2025-09-02 12:00:11,30.94,55,0,7.72,Clouds
2025-09-02 18:00:08,29.94,62,0,11.32,Clouds
2025-09-03 00:00:16,25.94,57,0,2.57,Clear
2025-09-03 06:00:14,25.94,69,0,2.57,Clear
2025-09-03 12:00:13,30.94,55,0,7.72,Clouds
2025-09-03 18:00:10,27.94,61,0,6.17,Clouds
2025-09-04 00:00:15,26.94,69,0,4.63,Clouds
2025-09-04 06:00:11,24.94,69,0,0,Clear
2025-09-04 12:00:12,29.94,51,0,5.14,Clouds
2025-09-04 18:00:11,27.94,51,0,5.14,Clear
2025-09-05 00:00:17,25.94,53,0,0,Clouds
2025-09-05 06:00:12,24.94,61,0,0,Clear
2025-09-05 12:00:10,29.94,48,0,3.09,Clear
2025-09-05 18:00:18,27.94,51,0,3.6,Clear
2025-09-06 00:00:14,25.94,61,0,0,Clear
2025-09-06 06:00:12,23.94,64,0,0,Clear
2025-09-06 12:00:09,29.94,45,0,6.17,Clear
2025-09-06 18:00:17,27.94,47,0,5.14,Clouds
2025-09-07 00:00:15,26.1,62,0,4.35,Clouds
2025-09-07 06:00:13,22.94,60,0,2.57,Clouds
2025-09-07 12:00:12,31.94,33,0,4.63,Clear
2025-09-07 18:00:13,28.94,58,0,6.17,Clouds
2025-09-08 00:00:09,26.94,69,0,2.57,Clouds
2025-09-08 06:00:14,25.94,73,0,0,Clear
2025-09-08 12:00:11,30.04,49,0,4.53,Clear
2025-09-08 18:00:07,27.38,66,0,4.94,Clear
2025-09-09 00:00:14,25.94,69,0,2.57,Clouds
2025-09-09 06:00:11,24.94,69,0,0,Clear
2025-09-09 12:00:12,32.94,38,0,5.14,Clear
2025-09-09 18:00:13,30.94,51,0,7.72,Clear
2025-09-10 00:00:14,27.94,51,0,3.6,Clear
2025-09-10 06:00:15,19.94,49,0,7.72,Clear
2025-09-10 12:00:19,40.94,9,0,8.75,Clear
2025-09-10 18:00:10,29.94,54,0,7.72,Clouds
2025-09-11 00:00:16,30.94,27,0,3.09,Clouds
2025-09-11 06:00:13,29.94,23,0,6.17,Clouds
2025-09-11 12:00:12,33.94,33,0,6.17,Haze
2025-09-11 18:00:08,27.89,75,0,7.09,Clouds
2025-09-12 00:00:14,27.94,69,0.1,6.69,Rain
2025-09-12 06:00:10,26.94,74,0,7.2,Clouds
2025-09-12 12:00:17,28.1,66,0,5.56,Clouds
2025-09-12 18:00:12,28.94,65,0,6.69,Clouds
2025-09-13 00:00:17,26.94,61,0,6.69,Clouds
2025-09-13 06:00:12,26.94,65,0.1,6.17,Rain
2025-09-13 12:00:09,30.94,51,0,5.14,Clouds
2025-09-13 18:00:14,26.82,73,0,5.44,Clear
2025-09-14 00:00:11,26,73,0,3.87,Clear
2025-09-14 06:00:17,25.69,74,0,2.71,Clear
2025-09-14 12:00:14,30.94,48,0,9.77,Clouds
2025-09-14 18:00:08,26.94,54,0,7.2,Clouds
2025-09-15 00:00:13,25.94,65,0,2.57,Clear
2025-09-15 06:00:09,22.94,73,0,2.57,Clear
2025-09-15 12:00:18,29.94,45,0,8.23,Clouds
2025-09-15 18:00:19,26.59,67,0,4.99,Clear
2025-09-16 00:00:12,26.94,61,0,5.14,Clear
2025-09-16 06:00:09,24.94,65,0,0,Clear
2025-09-16 12:00:16,30.94,51,0,5.14,Clouds
2025-09-16 18:00:53,26.94,61,0,2.57,Clouds
2025-09-17 00:00:08,25.66,65,0,1.18,Clear
2025-09-17 06:00:14,25.94,65,0,2.57,Clouds
2025-09-17 12:00:12,28.68,56,0,5.22,Clear
2025-09-17 18:00:11,28.94,51,0,6.17,Clouds
2025-09-18 00:00:16,26.94,61,0,2.57,Clouds
2025-09-18 06:00:13,25.94,65,0,0,Clouds
2025-09-18 12:00:11,28.94,51,0,6.17,Clouds
2025-09-18 18:00:17,26.39,75,0,4.57,Clear
2025-09-19 00:00:12,26.94,57,0,2.57,Clouds
2025-09-19 06:00:09,25.92,69,0,4.83,Clear
2025-09-19 12:00:15,29.94,39,0,8.75,Clouds
2025-09-19 18:00:08,26.94,44,0,6.17,Clouds
2025-09-20 00:00:14,24.95,72,0,2.27,Clear
2025-09-20 06:00:10,23.94,69,0,0,Clouds
2025-09-20 12:00:15,29.94,45,0,7.2,Clouds
2025-09-20 18:00:11,26.37,67,0,7.79,Clear
2025-09-21 00:00:19,23.94,50,0,8.23,Clouds
2025-09-21 06:00:14,23.94,60,0,2.57,Clouds
2025-09-21 12:00:12,30.94,35,0,7.2,Clouds
2025-09-21 18:00:09,25.42,67,0,9.03,Clear
2025-09-22 00:00:14,23.94,46,0,5.14,Clear
2025-09-22 06:00:10,22.94,53,0,0,Clouds
2025-09-22 12:00:17,28.94,42,0,5.14,Clouds
2025-09-22 18:00:17,26.94,50,0,5.66,Clear
2025-09-23 00:00:16,24.94,53,0,4.63,Clear
2025-09-23 06:00:13,22.94,64,0,2.57,Clouds
2025-09-23 12:00:11,29.94,32,0,5.14,Clear
2025-09-23 18:00:13,28.94,61,0,5.14,Clear
2025-09-24 00:00:09,24.94,57,0,4.12,Clouds
2025-09-24 06:00:13,23.94,60,0,0,Clear
2025-09-24 12:00:10,30.94,40,0,5.14,Clouds
2025-09-24 18:00:20,28.94,51,0,4.12,Clouds
2025-09-25 00:00:09,27.94,61,0,2.57,Clear
2025-09-25 06:00:14,26.94,65,0,5.14,Clouds
2025-09-25 12:00:12,29.94,54,0,6.69,Clouds
2025-09-25 18:00:09,26.94,61,0,6.17,Clouds
2025-09-26 00:00:14,24.94,69,0,0,Clouds
2025-09-26 06:00:10,26.94,57,0,0,Clear
2025-09-26 12:00:15,28.94,48,0,7.72,Clear
2025-09-26 18:00:11,27.94,54,0,7.72,Clouds
2025-09-27 00:00:17,25.94,47,0,6.17,Clouds
2025-09-27 06:00:13,23.94,69,0,7.72,Clouds
2025-09-27 12:00:11,27.94,32,0,4.12,Clouds
2025-09-27 18:00:16,29.94,23,0,5.14,Clouds
2025-09-28 00:00:12,25.78,73,0,6.11,Clouds
2025-09-28 06:00:09,23.94,60,0,5.66,Clouds
2025-09-28 12:00:17,26.94,44,0,7.72,Clouds
2025-09-28 18:00:12,26.94,50,0,5.66,Clouds
2025-09-29 00:00:18,24.94,53,0,2.57,Clouds
2025-09-29 06:00:14,24.94,53,0,2.57,Clouds
2025-09-29 12:00:11,26.94,39,0,4.12,Clouds
2025-09-29 18:00:09,25.94,44,0,5.66,Clouds
2025-09-30 00:00:18,24.01,62,0,4.1,Clouds
2025-09-30 06:00:15,22.94,60,0,2.57,Clouds
2025-09-30 12:00:15,27.94,39,0,7.72,Clouds
2025-09-30 18:00:08,25.94,47,0,5.14,Clear
2025-10-01 00:00:13,23.94,53,0,4.63,Clear
2025-10-01 06:00:09,21.94,68,0,2.57,Clear
2025-10-01 12:00:16,27.94,47,0,5.14,Clouds
2025-10-01 18:00:12,26.94,50,0,4.12,Clouds
2025-10-02 00:00:11,23.94,57,0,1.54,Clear
2025-10-02 06:00:18,23.94,57,0.55,2.06,Rain
2025-10-02 12:00:00,27.94,44,0,8.23,Clouds
2025-10-02 18:00:13,24.22,62,0,9.49,Clear
2025-10-03 00:00:11,23.94,43,0,7.72,Clouds
2025-10-03 06:00:17,22.94,43,0,7.72,Clouds
2025-10-03 12:00:15,24.94,31,0,10.29,Clouds
2025-10-03 18:00:11,20.94,60,0.23,9.26,Rain
2025-10-04 00:00:22,21.94,40,0,7.72,Clouds
2025-10-04 06:00:08,21.94,43,0,4.12,Clouds
2025-10-04 12:00:14,24.94,29,0,4.12,Clouds
2025-10-04 18:00:12,22.92,49,0,3.06,Clouds
2025-10-05 00:00:11,20.94,46,0,5.14,Clouds
2025-10-05 06:00:11,17.94,63,0,4.12,Clouds
2025-10-05 12:00:16,27.94,23,0,6.69,Clear
2025-10-05 18:00:13,25.94,36,0,2.57,Clouds
2025-10-06 00:00:11,20.94,46,0,5.14,Clouds
2025-10-06 06:00:11,17.94,63,0,4.12,Clouds
2025-10-06 12:00:16,25.94,47,0,7.2,Clouds
2025-10-06 18:00:13,22.94,38,0,7.2,Clouds
2025-10-07 00:00:10,22.94,40,0,10.29,Clouds
2025-10-07 06:00:16,21.94,40,0,9.26,Clouds
2025-10-07 12:00:15,25.94,31,0,7.72,Clouds
2025-10-07 18:00:13,20.94,37,0,5.14,Clouds
2025-10-08 00:00:10,22.94,46,0,9.26,Clouds
2025-10-08 06:00:17,21.94,43,0,5.14,Clouds
2025-10-08 12:00:15,25.94,31,0,3.09,Clouds
2025-10-08 18:00:08,23.94,41,0,2.57,Clouds
2025-10-09 00:00:13,19.94,49,0,5.14,Clear
2025-10-09 06:00:09,17.94,55,0,3.6,Clouds
2025-10-09 12:00:15,25.94,38,0,5.14,Clouds
2025-10-09 18:00:12,23.52,58,0,6.06,Clouds
2025-10-10 00:00:10,22.66,56,0,6.17,Clouds
2025-10-10 06:00:16,22.05,52,0,3.45,Clouds
2025-10-10 12:00:17,27.94,28,0,6.17,Clouds
2025-10-10 18:00:12,23.94,53,0,5.14,Clouds
2025-10-11 00:00:08,22.94,46,0,5.14,Clear
2025-10-11 06:00:13,20.94,64,0,5.14,Clouds
2025-10-11 12:00:11,26.94,44,0,6.69,Clouds
2025-10-11 18:00:17,23.36,69,0,8.44,Clouds
2025-10-12 00:00:12,21.94,60,0,2.57,Clouds
2025-10-12 06:00:17,19.94,64,0,0,Clouds
2025-10-12 12:00:16,24.18,58,0,6.28,Clouds
2025-10-12 18:00:14,24.94,53,0,9.77,Clouds
2025-10-13 00:00:11,21.94,60,0,4.12,Clear
2025-10-13 06:00:09,19.94,64,0,1.54,Clouds
2025-10-13 12:00:17,25.33,53,0,4.03,Clear
2025-10-13 18:00:12,24.94,57,0,6.17,Clouds
2025-10-14 00:00:16,21.94,56,0,5.66,Clouds
2025-10-14 06:00:12,19.94,68,0,2.57,Clouds
2025-10-14 12:00:12,27.94,39,0,5.14,Clouds
2025-10-14 18:00:09,25.94,50,0,5.14,Clouds
2025-10-15 00:00:14,23.94,57,0,0,Clouds
2025-10-15 06:00:10,20.94,56,0.25,5.14,Rain
2025-10-15 12:00:16,29.94,25,0,7.2,Clouds
2025-10-15 18:00:13,27.94,51,0,2.57,Clouds
2025-10-16 00:00:10,24.94,33,0,5.14,Clouds
2025-10-16 06:00:16,22.94,35,0,4.12,Clouds
2025-10-16 12:00:17,27.94,32,0,3.09,Clear
2025-10-16 18:00:23,24.02,76,0,5.28,Clouds
2025-10-17 00:00:14,23.05,76,0,2.43,Clouds
2025-10-17 06:00:13,21.94,68,0,0,Clouds
2025-10-17 12:00:15,25.94,47,0,4.12,Clouds
2025-10-17 18:00:08,23.94,57,0,6.69,Clouds
2025-10-18 00:00:13,22.94,68,0,7.72,Clouds
2025-10-18 06:00:08,22.94,68,0,5.14,Clouds
2025-10-18 12:00:16,31.82,28,0,8.91,Clouds
2025-10-18 18:00:11,26.65,58,0,5.33,Clouds
